,date,restaurant_id,*,**,***
28787,2009-12-08,ydEjLgoW,1,0,0
5576,2009-12-09,0ZED0WED,3,1,1
5662,2009-12-09,0ZEDGWOD,10,2,1
8710,2009-12-09,1m3MQn3B,7,1,1
24821,2009-12-09,1m3MYZ3B,5,1,2
3942,2009-12-09,6Wo2B6o9,6,1,1
32623,2009-12-09,8KoA76E6,1,0,0
1627,2009-12-09,8xExWyO0,7,1,0
22091,2009-12-09,B1oXlNoV,2,1,0
17097,2009-12-09,JBEy91E8,1,0,0
18673,2009-12-09,KAoKgBog,2,0,3
25508,2009-12-09,KAoKz83g,7,0,0
17999,2009-12-09,NbE1bk3J,4,0,2
15838,2009-12-09,WeEeqwEa,9,2,1
28689,2009-12-09,XJ3rZZ3R,3,0,3
6830,2009-12-09,dj3dLK39,5,1,1
31930,2009-12-09,ekE42No2,3,1,0
5816,2009-12-09,geEVMJOz,2,0,1
27867,2009-12-09,m0oWqlEG,2,1,0
8931,2009-12-09,njoZ5X3r,5,0,1
25490,2009-12-09,nkOvPX3B,2,0,1
29118,2009-12-09,qN3gYnOA,7,1,1
18996,2009-12-09,we39LrEk,2,0,0
18582,2009-12-09,we39ZAok,10,1,1
22043,2009-12-09,wmo7bb3q,4,1,4
18713,2009-12-09,ydEjQ2OW,15,1,1
13499,2009-12-09,ydEjRdEW,3,0,1
7940,2009-12-10,1JEbamOR,9,1,2
14996,2009-12-10,6K3lq8oz,4,0,2
20905,2009-12-10,7RO57V3q,6,1,0
22142,2009-12-10,8KoAZaO6,0,0,0
409,2009-12-10,8gOq9MO2,1,0,0
3700,2009-12-10,8x3z2Y3k,3,0,0
15487,2009-12-10,8x3zWRok,8,1,3
14822,2009-12-10,JBEyvm38,7,1,2
30128,2009-12-10,JGoNk8OL,3,1,0
18739,2009-12-10,Pk3w4wod,6,0,3
19984,2009-12-10,Pk3wJwEd,2,0,0
8949,2009-12-10,WwOayBOB,6,0,0
6972,2009-12-10,Y1EmZ93w,5,0,0
27913,2009-12-10,ZBEn02oY,5,0,1
23823,2009-12-10,ZBEnProY,0,0,0
12498,2009-12-10,ekE4VZo2,0,0,0
18347,2009-12-10,geEV85oz,4,0,0
3766,2009-12-10,njoZ6vor,6,1,1
5843,2009-12-10,p03824Om,0,0,0
28895,2009-12-10,p038De3m,6,0,1
28589,2009-12-10,p038M4om,2,0,0
28827,2009-12-10,we398lEk,0,0,0
20562,2009-12-10,ydEj7V3W,4,0,0
29157,2009-12-11,0j3L0L3r,4,0,0
18530,2009-12-11,1JEbwJ3R,1,0,0
1264,2009-12-11,1m3MB6oB,0,0,0
14879,2009-12-11,6VOpbq3L,2,0,0
31037,2009-12-11,JBEylRO8,3,0,0
27890,2009-12-11,V430yAoB,1,0,0
2396,2009-12-11,VpoG7vor,4,0,0
2756,2009-12-11,WwOaJNEB,0,0,0
22148,2009-12-11,Y1Emwnow,6,0,1
4042,2009-12-11,p038ADom,9,1,2
6050,2009-12-11,qN3gW13A,0,0,0
16844,2009-12-11,we395l3k,1,0,0
10013,2009-12-11,we39YZ3k,7,1,0
296,2009-12-11,xWoY6vOK,2,0,0
10281,2009-12-11,ydEjdVoW,3,0,4
674,2009-12-14,0j3L9xor,4,1,3
22930,2009-12-14,1m3MZYoB,4,0,1
31142,2009-12-14,1m3MnDoB,0,0,1
29225,2009-12-14,6K3lXq3z,12,1,5
7173,2009-12-14,6K3lwvEz,0,0,0
26820,2009-12-14,8x3z2Z3k,6,0,1
7230,2009-12-14,8x3zKQok,0,0,0
1726,2009-12-14,8xExBJo0,7,1,0
29773,2009-12-14,9JoPV5E8,0,0,0
30097,2009-12-14,9JoPv5E8,6,0,0
29962,2009-12-14,KAoKz83g,0,0,0
3644,2009-12-14,Pk3w12Od,0,0,0
21764,2009-12-14,WeEemVEa,2,0,0
33764,2009-12-14,WwOa10OB,0,0,0
7472,2009-12-14,Y1Em7Wow,7,0,3
8394,2009-12-14,Y1EmkAow,9,1,1
13316,2009-12-14,ekE4WLO2,9,1,0
12443,2009-12-14,lnOReVoN,3,1,1
29149,2009-12-14,p038NDOm,10,1,2
17399,2009-12-14,rNo6yJ36,1,0,3
2401,2009-12-14,xWoYPr3K,1,0,0
9039,2009-12-15,0ZED9B3D,0,0,0
17766,2009-12-15,0ZEDGWOD,10,2,1
19964,2009-12-15,0ZEDXGED,1,0,0
12853,2009-12-15,8xExJeo0,7,1,0
27532,2009-12-15,JBEyzV38,6,2,0
23351,2009-12-15,JGoN9b3L,8,1,2
257,2009-12-15,XJ3rRm3R,2,0,0
14554,2009-12-15,XJ3rj83R,4,0,2
31019,2009-12-15,dj3dWAE9,8,1,1
4098,2009-12-15,dj3dX539,10,2,2
28424,2009-12-15,p038w8Em,3,0,0
4722,2009-12-15,rJoQ9loV,6,0,2
30389,2009-12-15,we395l3k,0,0,0
15784,2009-12-15,xWoYMGoK,1,1,1
14423,2009-12-15,ydEjQ2OW,6,0,0
14614,2009-12-16,1m3MQn3B,7,1,1
4796,2009-12-16,1m3MYZ3B,5,1,2
9702,2009-12-16,1m3Mep3B,0,0,0
32133,2009-12-16,1m3MrnoB,2,0,0
5748,2009-12-16,6K3lz9Oz,2,0,0
23433,2009-12-16,6VOpbq3L,2,0,0
6393,2009-12-16,6Wo2AN39,0,0,0
30432,2009-12-16,6Wo2a639,0,0,0
7229,2009-12-16,7RO57V3q,6,1,0
12164,2009-12-16,JBEyj138,1,1,3
24080,2009-12-16,KAoK58Eg,2,0,0
15831,2009-12-16,KAoKA9Eg,1,0,1
803,2009-12-16,KAoKgBog,2,0,3
7491,2009-12-16,NbE1dNOJ,1,0,2
17258,2009-12-16,NbE1vJ3J,4,0,0
22733,2009-12-16,XJ3rZZ3R,3,0,3
31340,2009-12-16,Y1EmLmOw,9,1,2
7436,2009-12-16,ekE4X0E2,0,0,0
757,2009-12-16,geEVpBoz,1,0,1
11496,2009-12-16,m0oWqlEG,2,1,0
26595,2009-12-16,p038dX3m,3,0,1
25534,2009-12-16,qN3gLMoA,0,0,0
535,2009-12-16,we39eN3k,7,0,0
12035,2009-12-16,wmo7bb3q,4,1,4
30880,2009-12-17,6VOp1aEL,6,0,0
31247,2009-12-17,6VOp8lOL,0,0,1
4216,2009-12-17,8x3zWRok,8,1,3
27794,2009-12-17,B1oX4moV,7,1,1
8430,2009-12-17,JBEyvm38,7,1,2
4241,2009-12-17,VpoGpvOr,4,0,0
31337,2009-12-17,Y1EmNm3w,3,0,0
14058,2009-12-17,eVOBMwoj,0,0,0
33093,2009-12-17,lnORVGON,4,0,0
22705,2009-12-17,lnORvnON,1,1,0
20719,2009-12-17,njoZgbOr,5,1,0
11276,2009-12-17,qN3gdzoA,1,0,0
32636,2009-12-17,qN3gmJOA,7,1,1
7984,2009-12-17,rJoQkrEV,1,0,0
14953,2009-12-17,ydEjRdEW,3,0,1
25965,2009-12-18,8x3zPZOk,4,0,0
29904,2009-12-18,B1oXrqEV,2,1,0
30020,2009-12-18,V430e1oB,5,0,0
18648,2009-12-18,XJ3rRm3R,0,0,0
23042,2009-12-18,XJ3rXbOR,3,0,0
15103,2009-12-18,XJ3rkJoR,3,0,0
12629,2009-12-18,Y1Em0mOw,1,0,0
20291,2009-12-18,dj3dB5O9,0,0,0
20035,2009-12-18,eVOB61Oj,2,0,2
21239,2009-12-18,lnORGdEN,3,0,0
13298,2009-12-18,p038ADom,9,1,2
9749,2009-12-18,rJoQj0OV,0,0,0
17048,2009-12-18,wmo7gboq,1,0,0
25587,2009-12-18,ydEj7V3W,4,0,0
24753,2009-12-21,0j3L2NOr,4,0,0
28603,2009-12-21,0j3L9xor,3,0,2
26825,2009-12-21,1JEbzJER,0,0,0
11384,2009-12-21,6K3l8K3z,9,0,2
24854,2009-12-21,6K3lXq3z,12,1,5
23724,2009-12-21,6VOpeBEL,1,0,0
24685,2009-12-21,8KoAJzO6,3,0,1
11007,2009-12-21,KAoKz83g,7,0,0
25072,2009-12-21,Pk3ww93d,0,0,0
30534,2009-12-21,WeEe6W3a,7,0,1
2212,2009-12-21,XJ3rqqER,4,0,1
17553,2009-12-21,dj3daao9,4,0,1
18534,2009-12-21,eVOBNMOj,4,0,0
23066,2009-12-21,nkOv8V3B,1,0,2
17106,2009-12-21,we39YZ3k,7,1,0
32691,2009-12-21,wmo7lROq,2,0,0
28972,2009-12-21,xWoYPr3K,1,0,0
18449,2009-12-21,ydEjdVoW,0,0,1
17644,2009-12-22,1JEbqeOR,3,0,1
31742,2009-12-22,8gOqKD32,0,0,0
18594,2009-12-22,8xEx930k,6,0,0
31713,2009-12-22,JBEy50E8,5,0,0
4781,2009-12-22,JBEyzV38,6,2,0
13949,2009-12-22,JGoNvboL,0,0,0
5517,2009-12-22,N6Ok6Wox,6,1,2
7264,2009-12-22,N6OkWWOx,5,0,2
21139,2009-12-22,Pk3wvxEd,1,0,0
23896,2009-12-22,WwOaLVoB,2,0,0
267,2009-12-22,WwOaewOB,0,0,0
582,2009-12-22,Y1EmWmow,4,0,0
33391,2009-12-22,ZBEn02oY,5,0,1
26794,2009-12-22,dj3dWAE9,8,1,1
24212,2009-12-22,dj3dX539,10,2,2
24473,2009-12-22,m0oWVd3G,4,0,0
28567,2009-12-22,rJoQRlOV,0,0,0
32213,2009-12-22,v5oJ7AOB,11,0,0
3309,2009-12-23,0ZEDWxOD,5,0,0
2442,2009-12-23,6Wo228o9,0,0,0
31752,2009-12-23,8gOqw432,0,0,0
15412,2009-12-23,KAoKA9Eg,1,0,1
3716,2009-12-23,NbE1aNEJ,3,0,0
29684,2009-12-23,WwOayBOB,6,0,0
27697,2009-12-23,Y1Em7Wow,4,0,1
15019,2009-12-23,dj3d9Ao9,2,0,2
5989,2009-12-23,eVOB1Loj,3,0,0
5040,2009-12-23,p038dX3m,3,0,1
23569,2009-12-23,rNo6yJ36,1,0,3
11448,2009-12-23,v5oJ7AOB,11,0,0
29654,2009-12-23,we39xNEk,0,0,0
18568,2009-12-23,ydEjp9oW,0,0,0
12980,2009-12-24,8gOqGA32,1,0,0
23814,2009-12-24,8xEx930k,6,0,0
2994,2009-12-24,Pk3wL9od,2,0,0
13403,2009-12-24,qN3gmJOA,7,1,1
32878,2009-12-24,v5oJ7AOB,9,0,0
16555,2009-12-24,ydEjYdOW,7,1,3
19535,2009-12-28,0ZED8pED,2,0,4
21310,2009-12-28,1JEbqeOR,3,0,1
6011,2009-12-28,6K3lW6Ez,4,0,0
18290,2009-12-28,8gOqrDE2,0,0,1
5584,2009-12-28,8xExBJo0,1,0,0
9024,2009-12-28,9JoPv5E8,6,0,0
27031,2009-12-28,B1oXR1EV,3,0,0
23169,2009-12-28,JBEylRO8,3,0,0
18382,2009-12-28,WeEeqwEa,7,1,1
2944,2009-12-28,XJ3r2Q3R,2,0,0
32890,2009-12-28,XJ3rj83R,4,0,2
6402,2009-12-28,Y1EmymEw,1,0,0
32564,2009-12-28,ZBEnNqEY,0,0,4
9050,2009-12-28,eVOB5Loj,1,0,0
15351,2009-12-28,lnORVGON,4,0,0
7195,2009-12-28,we39LrEk,2,0,0
9581,2009-12-28,ydEjldoW,4,0,1
23581,2009-12-29,1m3MMn3B,0,0,0
2857,2009-12-29,6K3lYqoz,2,0,0
7529,2009-12-29,6K3lnvOz,2,0,1
32088,2009-12-29,6K3lvqOz,4,0,0
31012,2009-12-29,6Wo2ngo9,5,0,0
32315,2009-12-29,8xExxnE0,5,0,0
28927,2009-12-29,JGoNpdEL,3,0,1
33043,2009-12-29,KAoKQZEg,2,0,0
19518,2009-12-29,Y1EmLmOw,9,1,2
11853,2009-12-29,Y1EmWmow,4,0,0
11838,2009-12-29,geEVaVOz,1,0,0
11065,2009-12-29,lnORVON8,0,0,0
5458,2009-12-29,m0oWVd3G,4,0,0
17366,2009-12-29,p038vaOm,3,0,0
8146,2009-12-29,v5oJQ13B,0,0,0
6496,2009-12-29,ydEjM1OW,14,1,0
22716,2009-12-30,6Wo2vGo9,4,0,0
20781,2009-12-30,KAoK58Eg,2,0,0
26988,2009-12-30,Pk3wBVEd,0,0,0
13038,2009-12-30,XJ3r9RER,5,0,2
27399,2009-12-30,ZBEnxaoY,3,0,0
6957,2009-12-30,wmo7bb3q,2,1,0
15446,2009-12-30,xWoYqvoK,0,0,0
5776,2009-12-30,ydEjM1OW,14,1,0
8399,2009-12-31,1m3M2koB,0,0,0
5469,2009-12-31,6VOp8lOL,0,0,1
211,2009-12-31,8x3zPZOk,4,0,0
28856,2009-12-31,JBEy50E8,6,0,0
12150,2009-12-31,ydEjYdOW,7,1,3
25880,2010-01-01,0j3LNaOr,0,0,0
10150,2010-01-04,0ZED8pED,2,0,4
11229,2010-01-04,0ZEDm73D,1,0,0
177,2010-01-04,6K3lLe3z,3,1,0
12656,2010-01-04,6K3laKoz,5,0,0
15224,2010-01-04,6Wo2GbO9,6,0,0
5282,2010-01-04,7RO5jEqb,0,0,0
21289,2010-01-04,8KoA5Yo6,4,0,2
32809,2010-01-04,8gOqrDE2,0,0,1
25611,2010-01-04,9JoP2qE8,0,0,0
21446,2010-01-04,B1oX7l3V,4,1,2
23276,2010-01-04,B1oXJqEV,4,0,0
26414,2010-01-04,JBEy50E8,2,0,0
559,2010-01-04,JGoNvboL,9,0,1
19724,2010-01-04,N6Ok6Wox,6,1,2
8879,2010-01-04,Pk3wvaEd,0,0,0
7869,2010-01-04,XJ3r9RER,5,0,2
29186,2010-01-04,Y1Em9REw,2,0,2
23548,2010-01-04,ZBEnNqEY,0,0,4
6103,2010-01-04,dj3dNLO9,2,1,2
1881,2010-01-04,ekE4DKE2,2,0,0
15174,2010-01-04,m0oWjJ3G,0,0,0
32805,2010-01-04,njoZ2Aor,11,0,0
28169,2010-01-04,xWoYJvOK,4,0,1
2925,2010-01-04,ydEjV9EW,6,0,1
11688,2010-01-04,ydEjYdOW,1,0,0
29714,2010-01-04,ydEjdVoW,0,0,1
29110,2010-01-05,1JEb6eER,4,0,1
30400,2010-01-05,1JEb9mOR,6,2,1
26334,2010-01-05,1JEbpMoR,3,0,0
32913,2010-01-05,1m3MJ6oB,2,0,1
17932,2010-01-05,6K3lvqOz,7,0,0
30953,2010-01-05,8KoAB4O6,10,2,11
9393,2010-01-05,8x3zBZ3k,7,0,1
18984,2010-01-05,9JoPAZO8,4,1,1
13282,2010-01-05,B1oX16OV,1,0,0
31649,2010-01-05,B1oXXboV,4,0,0
17152,2010-01-05,JGoN0BEL,2,0,1
20919,2010-01-05,N6OkWWOx,5,0,2
23212,2010-01-05,VpoGddOr,2,0,0
15123,2010-01-05,WeEe0dOa,0,0,0
7237,2010-01-05,WwOa7d3B,5,0,1
13820,2010-01-05,XJ3rBW3R,7,0,1
26008,2010-01-05,Y1EmLmOw,6,1,0
8022,2010-01-05,dj3dYgo9,5,0,0
26446,2010-01-05,eVOBxw3j,3,0,0
1732,2010-01-05,njoZGAOr,8,0,0
22928,2010-01-05,rNo6Bdo6,0,0,0
15353,2010-01-05,v5oJjyoB,8,1,3
7672,2010-01-05,we39W0Ok,0,0,0
1259,2010-01-05,ydEjdVoW,0,0,1
3150,2010-01-06,1m3MnoBP,6,0,2
22723,2010-01-06,6K3lb9Oz,1,0,3
15857,2010-01-06,6K3lnvOz,2,0,1
27721,2010-01-06,6Wo2Nyo9,2,1,0
14338,2010-01-06,6Wo2XwE9,8,1,1
30466,2010-01-06,7RO5BWEq,0,0,0
24073,2010-01-06,8KoAL536,1,0,0
31055,2010-01-06,8xEx44E0,13,2,5
31503,2010-01-06,JBEyV38X,4,0,0
16261,2010-01-06,JGoNLyEL,9,1,3
32622,2010-01-06,JGoNpdEL,3,0,1
27815,2010-01-06,N6Ok8QEx,4,0,0
28614,2010-01-06,Pk3wqxOd,5,0,1
33675,2010-01-06,WeEeWdoa,4,0,0
6313,2010-01-06,Y1EmJ93w,13,2,0
23674,2010-01-06,ZBEnxaoY,3,0,0
33348,2010-01-06,ekE4eK32,3,0,0
33213,2010-01-06,p038ZeOm,3,0,1
16331,2010-01-06,p038m8om,11,0,3
10612,2010-01-06,xWoYjgOK,5,0,0
21644,2010-01-06,ydEjRdEW,0,0,0
18268,2010-01-07,0ZED543D,4,2,0
23777,2010-01-07,0ZEDax3D,5,1,1
17000,2010-01-07,1JEb1ORY,5,0,0
21865,2010-01-07,1m3MWnOB,9,0,1
14707,2010-01-07,6VOpYlEL,4,0,0
32559,2010-01-07,6VOpwdoL,10,0,3
32814,2010-01-07,6Wo2y539,4,0,0
20712,2010-01-07,7RO5vjEq,7,0,3
30697,2010-01-07,JBEylRO8,3,0,0
10660,2010-01-07,JGoN2WoL,0,0,0
25671,2010-01-07,dj3dQao9,2,0,1
6262,2010-01-07,eVOB91oj,5,0,0
28248,2010-01-07,ekE41G32,3,0,2
24052,2010-01-07,nkOvXV3B,4,1,0
23282,2010-01-07,p0387GEm,1,0,0
25689,2010-01-07,rJoQ0a3V,1,0,0
760,2010-01-07,v5oJ7AOB,6,0,0
32388,2010-01-07,v5oJB7oB,4,0,0
27547,2010-01-07,wmo7jP3q,3,0,0
24137,2010-01-07,ydEjldoW,4,0,1
17653,2010-01-08,0ZEDbxoD,13,0,3
18061,2010-01-08,6Wo2Rbo9,3,0,4
29391,2010-01-08,7RO5gn3q,7,1,0
16336,2010-01-08,8gOqGA32,0,0,0
8079,2010-01-08,8xEx1730,0,0,0
31390,2010-01-08,9JoPNvE8,0,0,1
34,2010-01-08,B1oXJqEV,4,0,0
28573,2010-01-08,JGoNxaEL,1,0,0
25935,2010-01-08,N6Ok6Wox,0,0,1
21011,2010-01-08,Pk3wwK3d,4,0,0
7377,2010-01-08,WwOamJOB,0,0,0
1786,2010-01-08,dj3d7aE9,3,0,0
15864,2010-01-08,dj3daao9,2,0,1
26148,2010-01-08,eVOB61Oj,2,0,2
7639,2010-01-08,lnORGdEN,3,0,0
25177,2010-01-08,nkOvn7OB,4,0,0
28227,2010-01-08,rNo6Qa36,4,0,0
4266,2010-01-08,v5oJk7OB,0,0,0
15529,2010-01-11,6K3lLe3z,3,1,0
31456,2010-01-11,6K3lW6Ez,4,0,0
16496,2010-01-11,6Wo2GbO9,6,0,0
15427,2010-01-11,6Wo2Nyo9,2,1,0
33826,2010-01-11,8KoA5Yo6,4,0,2
16135,2010-01-11,8gOq2DE2,7,0,0
13166,2010-01-11,9JoPNvE8,0,0,1
24000,2010-01-11,B1oX7l3V,4,1,2
24618,2010-01-11,B1oXAYOV,7,0,2
15397,2010-01-11,Pk3w8Vod,4,1,1
12029,2010-01-11,Y1Em9REw,2,0,2
23779,2010-01-11,geEVNvEz,1,1,1
172,2010-01-11,m0oWbz3G,4,1,1
11136,2010-01-11,rNo6ma36,3,1,0
10993,2010-01-11,rNo6qq36,3,0,2
31588,2010-01-11,we39Al3k,2,0,4
25545,2010-01-11,wmo7L7Oq,4,1,1
8398,2010-01-11,xWoYB9OK,0,0,0
5464,2010-01-12,1JEb6eER,4,0,1
29799,2010-01-12,1JEb9mOR,6,2,1
24838,2010-01-12,1m3MJ6oB,2,0,1
20782,2010-01-12,1m3MKyOB,0,0,0
1797,2010-01-12,6K3lmKoz,0,0,0
14243,2010-01-12,6VOp4BOL,8,1,4
28211,2010-01-12,6VOpj3Lk,0,0,0
14890,2010-01-12,8KoAB4O6,10,2,11
22317,2010-01-12,JBEy7ao8,3,0,2
22203,2010-01-12,JBEyamE8,4,0,1
7088,2010-01-12,JGoN0BEL,2,0,1
14869,2010-01-12,JGoNvboL,9,0,1
4600,2010-01-12,Pk3wdDod,9,0,2
27615,2010-01-12,Pk3wmwOd,6,1,0
2109,2010-01-12,XJ3rj83R,1,0,0
17918,2010-01-12,Y1EmWnow,2,0,0
3456,2010-01-12,ZBEnB2EY,4,0,1
21726,2010-01-12,ekE476O2,2,0,0
32221,2010-01-12,ekE4PNE2,0,0,0
3985,2010-01-12,ekE4Rjo2,7,1,0
6135,2010-01-12,lnORgDEN,0,0,0
32818,2010-01-12,njoZ2Aor,11,0,0
17424,2010-01-12,njoZZ1or,1,0,4
9951,2010-01-12,njoZw1Or,2,0,2
4735,2010-01-12,nkOveLoB,3,1,1
24720,2010-01-12,qN3g2EAv,0,0,0
17889,2010-01-12,rJoQdL3V,4,1,0
440,2010-01-12,wmo749Oq,3,0,0
17246,2010-01-12,wmo7L7Oq,4,1,1
1104,2010-01-12,xWoYAaoK,5,0,0
32417,2010-01-13,0j3L6NOr,2,0,6
139,2010-01-13,0j3LPj3r,4,0,0
5684,2010-01-13,1JEbN7ER,2,0,0
19247,2010-01-13,1m3MnoBP,6,0,2
136,2010-01-13,8gOq8no2,8,1,0
33623,2010-01-13,8gOqrDE2,7,0,5
14240,2010-01-13,8xEx44E0,15,2,5
30609,2010-01-13,JBEy91E8,4,1,0
4331,2010-01-13,JBEyV38X,4,0,0
3940,2010-01-13,JGoNGdOL,7,0,0
1468,2010-01-13,JGoNLyEL,9,1,3
10158,2010-01-13,JGoNNaoL,3,0,4
32543,2010-01-13,NbE1zP3J,4,0,0
2834,2010-01-13,Pk3w2qEd,3,0,2
27690,2010-01-13,Pk3wqxOd,5,0,1
1218,2010-01-13,V430423B,3,0,0
16962,2010-01-13,XJ3r7RoR,1,0,0
33525,2010-01-13,Y1EmJ93w,10,1,0
28223,2010-01-13,ZBEn5vOY,0,0,0
1432,2010-01-13,eVOBPw3j,6,0,8
1822,2010-01-13,njoZrvor,2,0,0
10252,2010-01-13,nkOvAaoB,0,0,0
16127,2010-01-13,rNo6WXO6,5,1,1
30047,2010-01-13,xWoYJvOK,4,0,1
15111,2010-01-14,0ZED543D,4,2,0
19904,2010-01-14,1JEb1ORY,5,0,0
16609,2010-01-14,1m3MWnOB,9,0,1
25344,2010-01-14,6K3l7kEz,6,0,1
23116,2010-01-14,6Wo2Jwo9,3,0,1
7343,2010-01-14,B1oXxQoV,0,0,0
8874,2010-01-14,NbE1Bk3J,7,1,0
18811,2010-01-14,dj3dYgo9,5,0,0
11938,2010-01-14,ekE41G32,3,0,2
33136,2010-01-14,p038yXom,5,2,0
8002,2010-01-14,we39Rvok,3,0,0
27876,2010-01-14,wmo7jP3q,3,0,0
441,2010-01-14,xWoYMGoK,2,0,0
2231,2010-01-14,xWoYYAoK,0,0,0
32042,2010-01-14,ydEjKB3W,4,0,0
31479,2010-01-15,6K3lb9Oz,1,0,3
26397,2010-01-15,6Wo24gE9,8,2,3
12243,2010-01-15,6Wo2Rbo9,3,0,4
25906,2010-01-15,7RO5gn3q,7,1,0
33592,2010-01-15,8KoAGYE6,1,0,0
717,2010-01-15,9JoP8jo8,5,1,2
7500,2010-01-15,9JoPMdO8,14,2,0
27852,2010-01-15,KAoK16Eg,6,1,0
27662,2010-01-15,N6Ok8QEx,4,0,0
23752,2010-01-15,N6OkGOxz,3,0,2
19785,2010-01-15,NbE1jm3J,8,0,3
7767,2010-01-15,VpoGgdor,9,1,2
4743,2010-01-15,WwOaPzoB,0,0,0
24090,2010-01-15,WwOaXpoB,0,0,0
14358,2010-01-15,Y1EmanEw,2,0,1
22015,2010-01-15,dj3dXL39,0,0,0
30754,2010-01-15,eVOBPw3j,6,0,8
28298,2010-01-15,geEVyeOz,1,0,1
14176,2010-01-15,lnORJLON,8,0,3
12321,2010-01-15,m0oWpzOG,3,1,1
9734,2010-01-15,nkOvXV3B,4,1,0
11321,2010-01-15,nkOvn7OB,4,0,0
30075,2010-01-15,rNo6Qa36,4,0,0
7550,2010-01-15,v5oJB7oB,4,0,0
27746,2010-01-15,xWoYqvoK,0,0,0
31944,2010-01-17,dj3dGjE9,0,0,0
14405,2010-01-17,lnORaqoN,0,0,0
29254,2010-01-19,0j3LwLEr,5,0,4
9284,2010-01-19,1m3MkLOB,2,0,5
27914,2010-01-19,8gOq2DE2,7,0,0
4004,2010-01-19,9JoPAZO8,4,1,1
17651,2010-01-19,9JoPwj38,0,0,0
29629,2010-01-19,B1oXAYOV,7,0,2
29229,2010-01-19,B1oXXboV,4,0,0
31687,2010-01-19,JBEyamE8,4,0,1
17961,2010-01-19,Pk3w8Vod,4,1,1
7412,2010-01-19,Pk3wdDod,9,0,2
27493,2010-01-19,WeEeYwEa,2,0,1
16574,2010-01-19,WwOa7d3B,5,0,1
28656,2010-01-19,XJ3rBW3R,7,0,1
11128,2010-01-19,ZBEnB2EY,4,0,1
33091,2010-01-19,dj3dGjE9,0,0,0
26475,2010-01-19,dj3dNLO9,2,1,2
7960,2010-01-19,eVOBxw3j,3,0,0
1902,2010-01-19,ekE4eK32,3,0,0
29771,2010-01-19,geEV5BOz,0,0,0
1361,2010-01-19,geEVNvEz,1,1,1
12717,2010-01-19,lnORaqoN,0,0,0
26997,2010-01-19,m0oWbz3G,4,1,1
3171,2010-01-19,nkOvmLoB,3,0,0
4634,2010-01-19,rNo6ma36,3,1,0
30712,2010-01-19,wmo7ldOq,0,0,0
12210,2010-01-19,ydEjV9EW,6,0,1
24947,2010-01-20,1JEbQYOR,3,0,1
18476,2010-01-20,6K3laKoz,5,0,0
1724,2010-01-20,7RO5XVoq,8,1,0
30744,2010-01-20,8KoAzaO6,3,0,2
5369,2010-01-20,8x3zBZ3k,7,0,1
30642,2010-01-20,8xExzJo0,0,0,0
626,2010-01-20,9JoPrdE8,6,0,2
23241,2010-01-20,JGoNNaoL,3,0,4
8379,2010-01-20,N6OkVvox,5,0,3
31429,2010-01-20,N6OknGox,2,0,0
10228,2010-01-20,N6OkzKox,11,1,4
32987,2010-01-20,WeEeWdoa,4,0,0
4703,2010-01-20,ekE4y632,1,0,0
31191,2010-01-20,p038xX3m,3,0,0
7430,2010-01-20,rJoQnlOV,2,0,0
18361,2010-01-20,rNo6WXO6,5,1,1
6586,2010-01-20,rNo6qq36,3,0,2
6212,2010-01-20,we39Al3k,2,0,4
16406,2010-01-20,xWoYjgOK,5,0,0
574,2010-01-21,0ZEDax3D,5,1,1
4107,2010-01-21,0j3L6NOr,2,0,6
33647,2010-01-21,1JEbDQoR,0,0,0
22757,2010-01-21,1m3M7yOB,4,0,1
15237,2010-01-21,6VOpYlEL,4,0,0
18689,2010-01-21,6VOpwdoL,10,0,3
25898,2010-01-21,6Wo2XwE9,8,1,1
30734,2010-01-21,6Wo2y539,4,0,0
15423,2010-01-21,7RO5vjEq,7,0,3
17527,2010-01-21,JBEyqmE8,1,0,4
17596,2010-01-21,NbE1rN3J,2,0,1
23893,2010-01-21,Pk3w4wod,1,0,2
33155,2010-01-21,Y1EmWmow,7,1,1
2276,2010-01-21,dj3dANo9,5,0,1
31938,2010-01-21,dj3dQao9,2,0,1
18957,2010-01-21,eVOB91oj,5,0,0
20436,2010-01-21,ekE4az32,1,0,0
7563,2010-01-21,m0oWz13G,1,0,0
33509,2010-01-21,nkOvGMEB,3,0,1
13292,2010-01-21,p038ZeOm,3,0,1
25549,2010-01-21,p038m8om,11,0,3
18448,2010-01-21,rNo62Jo6,4,0,1
6666,2010-01-21,v5oJn1oB,3,0,1
24205,2010-01-21,we39drEk,6,0,0
8091,2010-01-21,we39p5Ek,0,0,0
4644,2010-01-22,0j3LrDOr,0,0,1
31259,2010-01-22,6K3lb8Oz,4,0,1
21853,2010-01-22,6Wo24gE9,8,2,3
10407,2010-01-22,8x3zG9ok,4,0,0
3478,2010-01-22,8x3zgYok,0,0,0
16339,2010-01-22,9JoP8jo8,5,1,2
21565,2010-01-22,JBEy2B38,7,0,1
18064,2010-01-22,JBEyZN38,0,0,0
1996,2010-01-22,JGoNGdOL,6,0,0
2185,2010-01-22,KAoKKpog,2,0,0
1815,2010-01-22,KAoKjd3g,10,0,1
15454,2010-01-22,Pk3w2qEd,3,0,2
11272,2010-01-22,VpoGgdor,9,1,2
11460,2010-01-22,VpoGnr3r,2,0,3
20711,2010-01-22,Y1EmanEw,2,0,1
23732,2010-01-22,dj3daao9,2,0,1
